commit,path,add,del,arch,subsys,topdir
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/extF80M_le_quiet.c,112.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/extF80M_lt.c,106.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/extF80M_lt_quiet.c,112.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/extF80M_mul.c,139.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/extF80M_rem.c,204.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/extF80M_roundToInt.c,169.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/extF80M_sqrt.c,180.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/extF80M_sub.c,100.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/extF80M_to_f128M.c,125.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/extF80M_to_f16.c,112.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/extF80M_to_f32.c,112.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/extF80M_to_f64.c,112.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/extF80M_to_i32.c,100.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/extF80M_to_i32_r_minMag.c,120.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/extF80M_to_i64.c,97.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/extF80M_to_i64_r_minMag.c,115.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/extF80M_to_ui32.c,101.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/extF80M_to_ui32_r_minMag.c,111.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/extF80M_to_ui64.c,97.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/extF80M_to_ui64_r_minMag.c,108.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/extF80_add.c,80.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/extF80_div.c,203.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/extF80_eq.c,73.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/extF80_eq_signaling.c,67.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/extF80_isSignalingNaN.c,51.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/extF80_le.c,73.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/extF80_le_quiet.c,78.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/extF80_lt.c,73.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/extF80_lt_quiet.c,78.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/extF80_mul.c,158.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/extF80_rem.c,225.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/extF80_roundToInt.c,147.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/extF80_sqrt.c,176.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/extF80_sub.c,80.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/extF80_to_f128.c,75.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/extF80_to_f16.c,96.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/extF80_to_f32.c,96.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/extF80_to_f64.c,96.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/extF80_to_i32.c,83.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/extF80_to_i32_r_minMag.c,97.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/extF80_to_i64.c,89.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/extF80_to_i64_r_minMag.c,94.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/extF80_to_ui32.c,83.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/extF80_to_ui32_r_minMag.c,88.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/extF80_to_ui64.c,84.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/extF80_to_ui64_r_minMag.c,88.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f128M_add.c,97.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f128M_div.c,187.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f128M_eq.c,100.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f128M_eq_signaling.c,92.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f128M_le.c,93.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f128M_le_quiet.c,96.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f128M_lt.c,93.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f128M_lt_quiet.c,96.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f128M_mul.c,158.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f128M_mulAdd.c,92.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f128M_rem.c,182.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f128M_roundToInt.c,216.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f128M_sqrt.c,228.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f128M_sub.c,97.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f128M_to_extF80M.c,101.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f128M_to_f16.c,113.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f128M_to_f32.c,109.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f128M_to_f64.c,112.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f128M_to_i32.c,98.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f128M_to_i32_r_minMag.c,106.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f128M_to_i64.c,102.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f128M_to_i64_r_minMag.c,124.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f128M_to_ui32.c,98.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f128M_to_ui32_r_minMag.c,102.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f128M_to_ui64.c,102.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f128M_to_ui64_r_minMag.c,114.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f128_add.c,1.0,2.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f128_classify.c,2.0,3.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f128_div.c,2.0,3.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f128_eq.c,2.0,3.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f128_eq_signaling.c,1.0,2.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f128_isSignalingNaN.c,2.0,3.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f128_le.c,1.0,2.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f128_le_quiet.c,2.0,3.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f128_lt.c,1.0,2.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f128_lt_quiet.c,2.0,3.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f128_mul.c,2.0,3.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f128_mulAdd.c,1.0,2.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f128_rem.c,2.0,3.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f128_roundToInt.c,2.0,3.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f128_sqrt.c,2.0,3.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f128_sub.c,1.0,2.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f128_to_extF80.c,109.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f128_to_f16.c,2.0,3.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f128_to_f32.c,2.0,3.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f128_to_f64.c,2.0,3.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f128_to_i32.c,2.0,3.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f128_to_i32_r_minMag.c,2.0,3.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f128_to_i64.c,2.0,3.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f128_to_i64_r_minMag.c,2.0,3.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f128_to_ui32.c,2.0,3.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f128_to_ui32_r_minMag.c,2.0,3.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f128_to_ui64.c,2.0,3.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f128_to_ui64_r_minMag.c,2.0,3.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f16_add.c,1.0,2.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f16_div.c,2.0,3.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f16_eq.c,2.0,3.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f16_eq_signaling.c,1.0,2.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f16_isSignalingNaN.c,2.0,3.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f16_le.c,1.0,2.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f16_le_quiet.c,2.0,3.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f16_lt.c,1.0,2.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f16_lt_quiet.c,2.0,3.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f16_mul.c,2.0,3.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f16_mulAdd.c,1.0,2.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f16_rem.c,2.0,3.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f16_roundToInt.c,2.0,3.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f16_sqrt.c,2.0,3.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f16_sub.c,1.0,2.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f16_to_extF80.c,101.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f16_to_extF80M.c,111.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f16_to_f128.c,2.0,3.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f16_to_f128M.c,111.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f16_to_f32.c,2.0,3.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f16_to_f64.c,2.0,3.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f16_to_i16.c,57.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f16_to_i32.c,2.0,3.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f16_to_i32_r_minMag.c,2.0,3.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f16_to_i64.c,2.0,3.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f16_to_i64_r_minMag.c,2.0,3.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f16_to_i8.c,57.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f16_to_ui16.c,54.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f16_to_ui32.c,2.0,3.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f16_to_ui32_r_minMag.c,2.0,3.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f16_to_ui64.c,2.0,3.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f16_to_ui64_r_minMag.c,2.0,3.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f16_to_ui8.c,54.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f32_add.c,1.0,2.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f32_classify.c,2.0,3.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f32_div.c,2.0,3.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f32_eq.c,2.0,3.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f32_eq_signaling.c,1.0,2.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f32_isSignalingNaN.c,2.0,3.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f32_le.c,1.0,2.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f32_le_quiet.c,2.0,3.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f32_lt.c,1.0,2.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f32_lt_quiet.c,2.0,3.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f32_mul.c,2.0,3.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f32_mulAdd.c,1.0,2.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f32_rem.c,2.0,3.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f32_roundToInt.c,2.0,3.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f32_sqrt.c,2.0,3.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f32_sub.c,1.0,2.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f32_to_extF80.c,101.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f32_to_extF80M.c,111.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f32_to_f128.c,2.0,3.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f32_to_f128M.c,115.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f32_to_f16.c,2.0,3.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f32_to_f64.c,2.0,3.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f32_to_i16.c,57.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f32_to_i32.c,3.0,3.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f32_to_i32_r_minMag.c,2.0,3.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f32_to_i64.c,2.0,3.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f32_to_i64_r_minMag.c,2.0,3.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f32_to_ui16.c,53.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f32_to_ui32.c,2.0,3.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f32_to_ui32_r_minMag.c,2.0,3.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f32_to_ui64.c,2.0,3.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f32_to_ui64_r_minMag.c,2.0,3.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f64_add.c,1.0,2.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f64_classify.c,2.0,3.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f64_div.c,2.0,3.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f64_eq.c,2.0,3.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f64_eq_signaling.c,1.0,2.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f64_isSignalingNaN.c,2.0,3.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f64_le.c,1.0,2.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f64_le_quiet.c,2.0,3.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f64_lt.c,1.0,2.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f64_lt_quiet.c,2.0,3.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f64_mul.c,2.0,3.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f64_mulAdd.c,1.0,2.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f64_rem.c,2.0,3.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f64_roundToInt.c,2.0,3.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f64_sqrt.c,2.0,3.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f64_sub.c,1.0,2.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f64_to_extF80.c,101.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f64_to_extF80M.c,111.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f64_to_f128.c,2.0,3.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f64_to_f128M.c,117.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f64_to_f16.c,2.0,3.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f64_to_f32.c,2.0,3.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f64_to_i32.c,2.0,3.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f64_to_i32_r_minMag.c,2.0,3.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f64_to_i64.c,2.0,3.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f64_to_i64_r_minMag.c,2.0,3.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f64_to_ui32.c,2.0,3.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f64_to_ui32_r_minMag.c,2.0,3.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f64_to_ui64.c,2.0,3.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/f64_to_ui64_r_minMag.c,2.0,3.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/fall_maxmin.c,81.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/fall_reciprocal.c,392.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/i32_to_extF80.c,65.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/i32_to_extF80M.c,78.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/i32_to_f128.c,1.0,2.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/i32_to_f128M.c,81.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/i32_to_f16.c,1.0,2.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/i32_to_f32.c,1.0,2.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/i32_to_f64.c,1.0,2.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/i64_to_extF80.c,65.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/i64_to_extF80M.c,78.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/i64_to_f128.c,1.0,2.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/i64_to_f128M.c,92.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/i64_to_f16.c,1.0,2.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/i64_to_f32.c,1.0,2.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/i64_to_f64.c,1.0,2.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/platform.h,5.0,1.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/primitiveTypes.h,0.0,1.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/primitives.h,0.0,1.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/s_add128.c,0.0,1.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/s_add256M.c,0.0,1.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/s_addCarryM.c,0.0,1.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/s_addComplCarryM.c,0.0,1.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/s_addExtF80M.c,186.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/s_addF128M.c,211.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/s_addM.c,0.0,1.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/s_addMagsExtF80.c,156.0,0.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/s_addMagsF128.c,1.0,2.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/s_addMagsF16.c,2.0,3.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/s_addMagsF32.c,1.0,2.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/s_addMagsF64.c,1.0,2.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/s_approxRecip32_1.c,0.0,1.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/s_approxRecipSqrt32_1.c,0.0,1.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/s_approxRecipSqrt_1Ks.c,0.0,1.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/s_approxRecip_1Ks.c,0.0,1.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/s_compare128M.c,0.0,1.0,,ext,ext
461520d0ab446966d4e144b413e7b6854ca7ef54,ext/softfloat/s_compare96M.c,0.0,1.0,,ext,ext
